mean,std,abs_mean,iqr,bp_delta,bp_theta,bp_alpha,bp_beta
-4.8478443e-10,0.021727484,0.015600554,0.022816457,0.51466924,0.042608812,0.02777451,0.014229572
1.1603037e-09,0.015822295,0.012120455,0.019382913,0.31171227,0.048216246,0.029976754,0.012388761
1.891454e-09,0.027072983,0.019928355,0.030348105,0.5271903,0.04325033,0.027179979,0.009135142
-1.5576681e-09,0.026262723,0.019190704,0.02771757,0.72254336,0.059810054,0.028202001,0.011733788
-2.861023e-10,0.01710696,0.013519199,0.022594942,0.35305202,0.03715375,0.019512372,0.010358526
2.22524e-09,0.028514158,0.021016521,0.029822,0.9804837,0.042096384,0.017683435,0.010091513
-8.9009605e-10,0.019184334,0.014931783,0.024284024,0.44456866,0.04499758,0.017317772,0.013251414
-7.6293943e-10,0.023066847,0.017450077,0.026471524,0.6491841,0.046655685,0.042191643,0.017422855
3.8146974e-09,0.01618809,0.012298828,0.019161396,0.13291822,0.05460385,0.03310317,0.013072514
1.0172526e-09,0.02395434,0.017429993,0.026139246,0.47767875,0.044285085,0.02259168,0.009541542
-1.6530355e-09,0.021447442,0.015782537,0.024062507,0.18001539,0.052660953,0.014922159,0.009847504
-3.973643e-11,0.01771225,0.013668479,0.022373421,0.22602084,0.04438345,0.030603819,0.012683074
-1.3987224e-09,0.02076155,0.015772479,0.02505934,0.52111185,0.045602445,0.019684799,0.007518889
-2.5431315e-10,0.031439923,0.024216907,0.03879352,0.9489775,0.046406068,0.018003609,0.009168636
-7.6293943e-10,0.018990103,0.014163391,0.021598104,0.23524044,0.05182227,0.021828782,0.0109607065
-1.5894572e-09,0.019311044,0.014586122,0.022068832,0.40034097,0.043773,0.021647204,0.0103791
-3.8146972e-10,0.027169866,0.019462159,0.028575953,0.99041855,0.041012727,0.013584592,0.012455878
4.2915344e-10,0.01847028,0.013380027,0.020822788,0.54715693,0.05578146,0.018261267,0.010258419
2.1616617e-09,0.020758893,0.015585283,0.02447785,0.34917825,0.043198004,0.01771892,0.0115710655
4.768372e-10,0.025304485,0.018968973,0.028797472,0.76391304,0.053845886,0.015179095,0.008525636
1.0808309e-09,0.02075148,0.014972164,0.021930385,0.39451176,0.04724964,0.023013225,0.012422239
-1.001358e-09,0.016069843,0.01241869,0.019825952,0.24311233,0.045922793,0.028990448,0.013767083
1.9073486e-10,0.019766727,0.014298387,0.020601269,0.15441792,0.059541736,0.016063308,0.007874673
-7.6293943e-10,0.017550733,0.013610026,0.02292722,0.28996128,0.055220094,0.024692435,0.011149781
4.4504803e-10,0.021628479,0.016715162,0.026471525,0.47145706,0.04798499,0.022276673,0.016306136
-1.3430913e-09,0.018453566,0.013559538,0.020601267,0.59685624,0.04934269,0.020213202,0.015776165
-1.5258789e-09,0.026800076,0.019918038,0.029351272,0.5221358,0.06705299,0.018281175,0.0077435304
1.1444092e-09,0.018836675,0.0143652,0.023481017,0.20938428,0.062553816,0.018663144,0.012162777
-9.377797e-10,0.018348308,0.013694887,0.021708863,0.19301796,0.033264533,0.016108941,0.0077959583
-1.4305115e-09,0.019571753,0.015271358,0.02528086,0.2727506,0.039468724,0.016465284,0.009206472
2.6543936e-09,0.020327635,0.015000491,0.022816457,0.17586716,0.049639,0.017745713,0.0090209795
0.0,0.018788317,0.014277347,0.022373421,0.39641982,0.057744373,0.02502167,0.01112098
-2.384186e-10,0.02360168,0.017598636,0.026942253,0.553706,0.047602624,0.017754065,0.013307418
2.0345052e-09,0.021425271,0.015784826,0.023370259,0.3705938,0.041233473,0.017497463,0.008171307
1.0172526e-09,0.017944947,0.013912443,0.021708861,0.25525516,0.046730235,0.017075963,0.009043225
-2.3206075e-09,0.027832426,0.020946573,0.03189874,1.2546145,0.044600427,0.023032349,0.014346633
-2.336502e-09,0.01921086,0.013045368,0.019493675,0.14222895,0.05668519,0.023499772,0.01126984
1.1285146e-09,0.016570598,0.012234517,0.019272154,0.33278546,0.042254608,0.018850982,0.008377581
-4.0133794e-10,0.023082694,0.017060764,0.024311712,0.80952287,0.03333805,0.024422323,0.019038428
2.249082e-09,0.013512322,0.010302594,0.016170887,0.10712203,0.03592351,0.011474929,0.008814504
-8.424123e-10,0.017364485,0.013118531,0.020296682,0.2977135,0.05296861,0.0155831175,0.007665409
9.536743e-11,0.015869126,0.0124027785,0.020047473,0.18109493,0.049784087,0.024013633,0.012086179
-1.1444092e-09,0.024790915,0.018149633,0.02713608,0.39599562,0.03381184,0.022423133,0.00783133
1.3669332e-09,0.018792503,0.014096772,0.021487346,0.22535443,0.057598874,0.016779335,0.008810783
7.6293943e-10,0.023592032,0.017713247,0.025945414,0.44328442,0.043336626,0.023671286,0.007106074
-5.722046e-10,0.016207015,0.012416178,0.02004747,0.16432664,0.04365499,0.021063138,0.009986628
2.1457671e-09,0.022231685,0.016447559,0.024367094,0.28106746,0.051974833,0.01908606,0.007495333
4.2915344e-10,0.023028715,0.016959481,0.025474688,0.33827898,0.06363084,0.025240364,0.0091950735
-1.7166137e-09,0.023344513,0.017431544,0.026139246,0.48971528,0.04515182,0.011590903,0.00643259
2.384186e-10,0.01672285,0.012795736,0.02071203,0.18302236,0.047005557,0.015259113,0.009910815
-1.3828277e-09,0.026628483,0.019977678,0.030818835,0.75046104,0.03856248,0.019257817,0.008919036
1.9073487e-09,0.022865167,0.016304782,0.02558545,0.7918261,0.04179926,0.022711007,0.010380514
2.6226044e-10,0.012855275,0.009884674,0.015949368,0.17022024,0.041930176,0.019181041,0.008353557
3.496806e-10,0.022150645,0.016762363,0.025806965,0.31358024,0.037915546,0.018448774,0.009111276
-1.3828277e-09,0.024142977,0.016603075,0.02281646,0.24034435,0.051449288,0.020174349,0.00870361
3.0199687e-10,0.018395018,0.013435543,0.019715194,0.14428836,0.04163334,0.01590362,0.00994634
7.6293943e-10,0.016216256,0.012380786,0.019382915,0.3279493,0.054507498,0.031515352,0.0126201045
1.0649364e-09,0.026193844,0.019542566,0.02893592,0.7720681,0.04586299,0.020625576,0.010428319
1.8596649e-09,0.020404927,0.014465107,0.021155065,0.58727765,0.040700823,0.01726006,0.01247039
-2.2729238e-09,0.023561507,0.016861476,0.023481019,0.2096501,0.06166874,0.014531594,0.008624527
2.2252401e-10,0.017457789,0.013042116,0.02015823,0.14046948,0.05413318,0.014793509,0.008756462
-3.1789144e-10,0.022999892,0.016383825,0.023591775,0.68328714,0.044425018,0.026963392,0.01257973
-1.1444092e-09,0.022209272,0.016123364,0.023951743,0.5037965,0.059282668,0.058642928,0.027893605
1.2556712e-09,0.017010896,0.011207208,0.015284812,0.19001763,0.038981058,0.02315093,0.014888178
-7.4704487e-10,0.008108127,0.0058404207,0.00897152,0.014770799,0.004241567,0.01385954,0.014696711
2.1775564e-09,0.009442936,0.0069187437,0.010300633,0.017595755,0.003249774,0.0125635695,0.01323484
4.4504803e-10,0.012345973,0.008959454,0.013180383,0.045381047,0.005985902,0.007885997,0.022461979
-1.6570091e-09,0.008766645,0.006802117,0.010965193,0.045402873,0.005187301,0.010465161,0.016081914
-1.7007192e-09,0.009610332,0.0073015667,0.011518991,0.04733487,0.008871833,0.0064511076,0.014761846
1.5099844e-10,0.007540322,0.005834863,0.009525318,0.030182889,0.009122272,0.00909333,0.01373792
6.3578287e-10,0.010955845,0.008523077,0.013512662,0.05156831,0.007803075,0.009774942,0.012878052
-1.7325084e-09,0.015646946,0.009240608,0.01118671,0.1471157,0.009728071,0.009465118,0.014732852
-1.1603037e-09,0.011972195,0.009162089,0.014398735,0.10674485,0.011727055,0.008670405,0.01592212
-1.4305115e-10,0.009338101,0.0074087703,0.0122943055,0.037045628,0.009951622,0.0059158606,0.011866637
-8.424123e-10,0.008138094,0.006400049,0.010522153,0.02047307,0.0049348134,0.007455299,0.012329672
-4.7683715e-11,0.008614834,0.0066812476,0.010632912,0.023885407,0.006687282,0.011971048,0.013230179
6.000201e-10,0.008186892,0.0060390118,0.009442248,0.02209329,0.0077205733,0.005366185,0.012427968
-3.1789144e-10,0.019428132,0.012687875,0.01606013,0.22327727,0.008486613,0.021959387,0.020949835
3.1789144e-10,0.012128855,0.0086670555,0.012737343,0.040722795,0.0067922594,0.033908267,0.018800722
-1.2397766e-09,0.011370599,0.008761806,0.014177216,0.06265314,0.0063595637,0.017288467,0.017358031
1.9073486e-10,0.020665431,0.015550702,0.024034813,0.095079936,0.010007817,0.074497394,0.028686455
1.1444092e-09,0.010701108,0.007675008,0.011740508,0.029992398,0.009784226,0.008709022,0.013020721
-3.6557515e-10,0.018025817,0.01251772,0.014731014,0.07454256,0.008412489,0.009626731,0.01738284
-1.8119812e-09,0.012145679,0.009243184,0.014177218,0.0472529,0.007634698,0.12114905,0.017791132
7.6293943e-10,0.028266637,0.017497022,0.018829117,0.13409224,0.007697921,0.10348503,0.014625936
-8.9009605e-10,0.014341461,0.010375032,0.01572785,0.019405648,0.0060650283,0.07983349,0.010581587
-4.4504803e-10,0.018207455,0.014251475,0.023481015,0.10860891,0.010846791,0.06315745,0.014846395
-1.2715657e-09,0.03111753,0.017424539,0.02004747,0.038393967,0.0057509495,0.10172352,0.012810078
5.086263e-10,0.022965018,0.0144597795,0.017943041,0.033926893,0.006340222,0.120000556,0.014063226
-1.0172526e-09,0.01580516,0.012254708,0.01993671,0.16796671,0.008218908,0.19875006,0.021427203
1.1603037e-09,0.012183975,0.009502201,0.015395571,0.01696454,0.007397591,0.16215795,0.0195655
-5.6823096e-10,0.011456015,0.00886686,0.014398735,0.016434353,0.004575719,0.10108807,0.017586617
6.5962474e-10,0.011461902,0.009080365,0.015063293,0.012026327,0.007764623,0.17159651,0.016201023
-1.0331472e-10,0.021492722,0.0143836625,0.02015823,0.08601002,0.009135003,0.14495833,0.016139498
-1.0331472e-10,0.013699856,0.010884963,0.018386079,0.015124927,0.009446512,0.20829348,0.02301526
-1.223882e-09,0.010913502,0.0085371975,0.014177216,0.014711342,0.006199289,0.09100385,0.012194466
-2.3444494e-10,0.010162962,0.008057849,0.01351266,0.011413416,0.0051956726,0.10714232,0.014224632
7.112821e-10,0.010628961,0.008324318,0.013512662,0.009841523,0.005678734,0.1253285,0.015912943
2.3762385e-09,0.01084029,0.008559263,0.014177216,0.009869859,0.0059641125,0.11316504,0.02128506
-1.0331472e-10,0.010710959,0.0082503995,0.013069624,0.014403745,0.006154361,0.14015882,0.025206806
-2.4239222e-10,0.010076437,0.007966878,0.013291141,0.010046494,0.006523484,0.093003705,0.019207543
2.662341e-10,0.009269169,0.0073753996,0.012405066,0.010465358,0.006323971,0.06865465,0.015113784
5.880992e-10,0.008970754,0.007081351,0.011851268,0.00926107,0.0055153864,0.070208736,0.018570576
9.536743e-11,0.007798685,0.0061795614,0.010439083,0.010301238,0.0056726653,0.033205196,0.0153126875
-8.106232e-10,0.006733981,0.0053719077,0.009303801,0.009295841,0.006247912,0.020675756,0.013982635
-1.7881393e-09,0.008074938,0.0063844365,0.010632914,0.011186391,0.006101495,0.02976528,0.010677098
-6.635984e-10,0.008919455,0.0066542053,0.010189876,0.012399164,0.006692875,0.05217189,0.02560443
-7.23203e-10,0.0069338507,0.005422879,0.008860763,0.011495121,0.0063811406,0.028166743,0.013624863
-3.2782554e-11,0.0068305833,0.0053709913,0.008860761,0.008126144,0.005440755,0.0351047,0.018331233
5.0465265e-10,0.007943429,0.006301396,0.010411393,0.008426906,0.0050145136,0.049984924,0.016529746
-8.9009605e-10,0.010807767,0.007677105,0.012072789,0.009715196,0.004729811,0.064042106,0.016517485
1.1285146e-09,0.007584614,0.0059720688,0.009968355,0.006483273,0.004459746,0.056711182,0.015698161
-1.1126201e-10,0.006579435,0.0051395204,0.008306965,0.006628432,0.0064859246,0.019515602,0.01452776
-3.33786e-10,0.010762681,0.006984486,0.010300634,0.015806133,0.008221507,0.051434483,0.03354753
1.3311704e-09,0.0075702295,0.005964116,0.009968357,0.00989308,0.006046811,0.0500321,0.012254249
-6.67572e-10,0.0069043934,0.0054353354,0.00897152,0.008568016,0.008129381,0.023659334,0.017065428
-2.861023e-10,0.007003723,0.0053085918,0.008417722,0.007733422,0.006044405,0.031110529,0.01329156
7.7883405e-10,0.006599004,0.005141675,0.0083069615,0.007859593,0.00835664,0.030283732,0.012633195
8.424123e-10,0.005800707,0.0046100006,0.007863926,0.007864594,0.0052674836,0.021489965,0.010664881
-6.0399374e-10,0.008257306,0.0060377717,0.009636076,0.020761726,0.007100615,0.023627542,0.018498005
-9.377797e-10,0.007171911,0.0055958773,0.009303801,0.008720722,0.0047127376,0.050351955,0.014082006
4.1325887e-10,0.006100707,0.00475294,0.007974686,0.008033226,0.009796359,0.017950498,0.011125579
-4.9273174e-10,0.006202827,0.0048951516,0.008196203,0.0075248023,0.004516451,0.017941222,0.011648675
-8.424123e-10,0.0065170275,0.0050652903,0.008196201,0.0077710515,0.0060572485,0.03432124,0.015539936
-2.662341e-10,0.006801487,0.0054325825,0.00919304,0.010450486,0.010255984,0.020557815,0.0100879045
8.106232e-10,0.008990728,0.0062115644,0.00952532,0.01039634,0.0069669536,0.031075379,0.02746021
-6.834666e-10,0.00704051,0.005602609,0.009303799,0.009098411,0.00525646,0.029263804,0.013339803
1.3033549e-09,0.018401595,0.013892246,0.02093355,0.06681833,0.00897034,0.051840164,0.03356216
-1.8278758e-10,0.008719335,0.006915639,0.011629749,0.00888039,0.004993498,0.069919586,0.02018922
-5.086263e-10,0.00983364,0.007607082,0.012072787,0.0138304625,0.006838726,0.048630826,0.01105429
4.1325887e-10,0.007992096,0.0062241373,0.010411393,0.006882929,0.0053156265,0.049245745,0.015856205
6.198883e-10,0.008282513,0.006582517,0.011075951,0.0064540743,0.0057658027,0.06215405,0.011997438
2.1616617e-09,0.007351037,0.0057532704,0.009414557,0.0075692367,0.0052056555,0.027679564,0.011089389
9.616216e-10,0.0075076954,0.0058018775,0.009525318,0.011671985,0.015075416,0.022084959,0.012985297
1.0967255e-09,0.0061776894,0.0048852116,0.008085445,0.008510759,0.009870111,0.011707305,0.01122967
-1.1126201e-10,0.006746241,0.0052388604,0.008417722,0.016743008,0.017778648,0.010088714,0.012823714
1.001358e-09,0.006670077,0.005268762,0.008750001,0.012035775,0.009501253,0.013080483,0.011906283
1.5894572e-11,0.0063076206,0.004973841,0.0083069615,0.012891478,0.008504465,0.008535748,0.011169662
-6.3578287e-10,0.0064574005,0.0051186793,0.0086392425,0.010599588,0.009282058,0.015589988,0.016301446
-1.1841456e-09,0.0065426948,0.005172923,0.0086392425,0.011477375,0.009944442,0.009046154,0.01179634
4.1325887e-10,0.0057439003,0.004526669,0.007642405,0.009080276,0.0060176356,0.009706281,0.010215366
5.00679e-10,0.007392069,0.005819951,0.0097468365,0.02068955,0.01236298,0.01803574,0.013581977
-6.635984e-10,0.0068283626,0.005250613,0.0086392425,0.009361833,0.008712161,0.024458088,0.017825909
5.722046e-10,0.006825379,0.005311777,0.008750001,0.010976713,0.009277921,0.024300423,0.017119719
2.0662944e-10,0.0065512247,0.005190448,0.008639241,0.01607169,0.009457169,0.013552914,0.016427435
1.3987224e-09,0.0068472694,0.0054197824,0.00919304,0.023845265,0.012907605,0.007305771,0.010504852
-4.7683715e-11,0.009013622,0.0066405684,0.010411393,0.05394227,0.01445592,0.013622084,0.0140318405
1.5894572e-11,0.009774022,0.0072905803,0.011103641,0.020138713,0.012087043,0.024694704,0.019703692
-8.106232e-10,0.00858556,0.00665391,0.010743672,0.03688194,0.02339845,0.012165896,0.011494401
-6.357829e-11,0.01037062,0.0076728323,0.011851266,0.053114984,0.012653068,0.016966566,0.012851859
-2.3841857e-11,0.0100508,0.0072223423,0.011518989,0.12468693,0.017227588,0.02808017,0.026041131
-1.748403e-10,0.0134292245,0.009524809,0.013512662,0.19754857,0.029740695,0.023298658,0.013941471
-1.223882e-09,0.007970804,0.006205616,0.010189876,0.024179278,0.014611054,0.012038678,0.010961119
-6.67572e-10,0.010161622,0.0072571095,0.0100791175,0.071566865,0.01553915,0.011158278,0.013717539
3.496806e-10,0.005631622,0.0041736406,0.006756332,0.005952149,0.0033461463,0.008756273,0.010255307
-4.053116e-10,0.0069155083,0.0052241813,0.008417722,0.010202746,0.00432728,0.013624704,0.006649989
-1.1841456e-09,0.011506687,0.008172953,0.012515824,0.00826267,0.0046306476,0.11368773,0.012084392
-9.338061e-10,0.011581603,0.008432936,0.013180383,0.048245996,0.009247414,0.059548702,0.050905854
2.2252401e-10,0.013519577,0.009801534,0.0153125,0.056668628,0.010012233,0.12615764,0.032367833
-3.6557515e-10,0.0123273805,0.008744432,0.01351266,0.052663,0.0076032844,0.11507386,0.034397703
4.609426e-10,0.017927388,0.0111313565,0.01594937,0.08890243,0.0101089645,0.15089044,0.043122236
-1.2874604e-09,0.02376123,0.013522349,0.016503168,0.021704776,0.0051140054,0.09022437,0.016292937
1.0649364e-09,0.014403314,0.009312667,0.014177216,0.02258719,0.005613281,0.091623396,0.012225868
-1.0808309e-09,0.021469718,0.012645375,0.01628165,0.05494086,0.0064055547,0.13894792,0.030760583
1.8437704e-09,0.023993962,0.01429072,0.018967565,0.022953566,0.0071344427,0.11647851,0.018139124
9.536743e-11,0.018770084,0.011873608,0.017278485,0.16194938,0.009001428,0.14804684,0.10613948
-2.5431315e-10,0.034917917,0.020966677,0.023481015,0.09166909,0.011369309,0.12593648,0.11196687
2.670288e-09,0.027694535,0.01712218,0.02259494,0.09793512,0.013201711,0.16430621,0.11339306
4.609426e-10,0.020130694,0.012832299,0.0180538,0.097255215,0.012585128,0.14487411,0.08389282
-1.9073486e-10,0.032185737,0.020388648,0.024810132,0.14067936,0.013109698,0.0899894,0.07587508
1.9391377e-09,0.018755909,0.012803022,0.018718358,0.11762739,0.01041577,0.1004824,0.069731764
-8.2651774e-10,0.018688064,0.012361206,0.017610762,0.08061338,0.0072195246,0.08262217,0.046279397
-3.8146972e-10,0.025690591,0.016238855,0.020601267,0.03534265,0.007899755,0.07452752,0.04990797
-2.0662944e-10,0.022812363,0.014636677,0.02004747,0.0878587,0.008892803,0.17697164,0.046651006
1.3033549e-09,0.01602859,0.011683892,0.017527694,0.03187351,0.0065390887,0.15391292,0.030424783
-5.642573e-10,0.028553115,0.017177632,0.0221519,0.18597028,0.012460596,0.14774391,0.15109622
-2.0980835e-09,0.0139468955,0.009392789,0.01406646,0.05907672,0.008986538,0.074351005,0.045231767
-8.5830687e-10,0.024033658,0.01415081,0.018496837,0.111266814,0.014679508,0.1459619,0.120399535
8.5830687e-10,0.018591005,0.011471083,0.016392408,0.16657099,0.017802844,0.14032413,0.084042154
-6.11941e-10,0.01755217,0.012083971,0.018192248,0.090591565,0.015673183,0.14379293,0.09730617
1.8755595e-09,0.02237968,0.012727227,0.01628165,0.13283469,0.01647646,0.12112603,0.12019006
8.5830687e-10,0.021491658,0.0125638,0.016835447,0.14135405,0.015054062,0.13915117,0.15787432
1.2715658e-10,0.02121592,0.012406579,0.016392408,0.14479235,0.017081216,0.1905214,0.10942168
-1.1126201e-10,0.019481085,0.011423565,0.015063291,0.12187668,0.012929642,0.09381586,0.09054237
-6.834666e-10,0.021169795,0.012733132,0.017278485,0.111844465,0.011217821,0.10184394,0.10741455
-1.970927e-09,0.019882223,0.011640024,0.015506333,0.03535415,0.0089030545,0.11289188,0.04515125
5.880992e-10,0.022824379,0.013843229,0.018386079,0.12443257,0.009968261,0.10493598,0.06779591
1.5815099e-09,0.01751571,0.0105369305,0.014398735,0.076670095,0.012523794,0.054456715,0.076622315
3.1789144e-11,0.01787978,0.010402204,0.014398735,0.023025561,0.007606852,0.106452405,0.033687826
-1.1285146e-09,0.009224613,0.0071172784,0.011629749,0.034023505,0.005864574,0.06957394,0.020402255
7.1525574e-10,0.017019672,0.010512668,0.0148417745,0.119640686,0.014363794,0.12722869,0.095606945
-6.67572e-10,0.018018337,0.010051817,0.012737343,0.0725518,0.012825637,0.071703486,0.08648911
2.384186e-10,0.01419801,0.01022643,0.015174052,0.044089418,0.0093106,0.067080535,0.052422956
-1.7404557e-09,0.008882155,0.006989685,0.011851268,0.0092543345,0.005317886,0.074093826,0.02492515
2.4239222e-10,0.010373036,0.008112985,0.013291141,0.015363641,0.0056485496,0.1191794,0.021584341
4.609426e-10,0.017882962,0.010162604,0.013512662,0.014528434,0.0061144945,0.083367035,0.016155612
